# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	463034	463822	+	WP_012349874.1	WP_012349874.1		FkbM family methyltransferase		6165916	TNEU_RS02545	789	262	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	463817	464809	-						6165906	TNEU_RS02550	993		old_locus_tag=Tneu_0512
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	463817	464809	-	WP_187146736.1	WP_187146736.1		glycosyltransferase family 2 protein		6165906	TNEU_RS02550	993	330	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	464884	465951	+						6165864	TNEU_RS02555	1068		old_locus_tag=Tneu_0513
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	464884	465951	+	WP_012349876.1	WP_012349876.1		glycosyltransferase family 2 protein		6165864	TNEU_RS02555	1068	355	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	465991	466911	+						6165858	TNEU_RS02560	921		old_locus_tag=Tneu_0514
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	465991	466911	+	WP_012349877.1	WP_012349877.1		glycosyltransferase		6165858	TNEU_RS02560	921	306	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	466901	467683	-						6165892	TNEU_RS02565	783		old_locus_tag=Tneu_0515
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	466901	467683	-	WP_012349878.1	WP_012349878.1		hypothetical protein		6165892	TNEU_RS02565	783	260	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	467680	468891	-						6165896	TNEU_RS02570	1212		old_locus_tag=Tneu_0516
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	467680	468891	-	WP_148682295.1	WP_148682295.1		glycosyltransferase		6165896	TNEU_RS02570	1212	403	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	468946	470325	+						6165885	TNEU_RS02575	1380		old_locus_tag=Tneu_0517
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	468946	470325	+	WP_012349880.1	WP_012349880.1		hypothetical protein		6165885	TNEU_RS02575	1380	459	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	470376	471350	+						6165834	TNEU_RS02580	975		old_locus_tag=Tneu_0518
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	470376	471350	+	WP_012349881.1	WP_012349881.1		hypothetical protein		6165834	TNEU_RS02580	975	324	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	471293	472093	-						6165877	TNEU_RS02585	801		old_locus_tag=Tneu_0519
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	471293	472093	-	WP_012349882.1	WP_012349882.1		radical SAM protein		6165877	TNEU_RS02585	801	266	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	472228	472635	-						6165783	TNEU_RS02590	408		old_locus_tag=Tneu_0520
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	472228	472635	-	WP_245521977.1	WP_245521977.1		hypothetical protein		6165783	TNEU_RS02590	408	135	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	472762	473754	+						6165835	TNEU_RS02595	993		old_locus_tag=Tneu_0521
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	472762	473754	+	WP_012349884.1	WP_012349884.1		glycosyltransferase		6165835	TNEU_RS02595	993	330	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	473926	474153	-						6165872	TNEU_RS02600	228		old_locus_tag=Tneu_0522
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	473926	474153	-	WP_012349885.1	WP_012349885.1		zf-TFIIB domain-containing protein		6165872	TNEU_RS02600	228	75	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	474273	475343	-						6165816	TNEU_RS02605	1071		old_locus_tag=Tneu_0523
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	474273	475343	-	WP_012349886.1	WP_012349886.1		glycosyltransferase		6165816	TNEU_RS02605	1071	356	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	475617	476858	+						6165818	TNEU_RS02610	1242		old_locus_tag=Tneu_0524
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	475617	476858	+	WP_012349887.1	WP_012349887.1		ammonium transporter		6165818	TNEU_RS02610	1242	413	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	476855	477181	+						6165813	TNEU_RS02615	327		old_locus_tag=Tneu_0525
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	476855	477181	+	WP_012349888.1	WP_012349888.1		P-II family nitrogen regulator		6165813	TNEU_RS02615	327	108	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	477148	477999	+						6165857	TNEU_RS02620	852		old_locus_tag=Tneu_0526
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	477148	477999	+	WP_187146737.1	WP_187146737.1		NAD+ synthase		6165857	TNEU_RS02620	852	283	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	478076	478309	+						6165747	TNEU_RS02625	234		old_locus_tag=Tneu_0527
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	478076	478309	+	WP_012349890.1	WP_012349890.1		hypothetical protein		6165747	TNEU_RS02625	234	77	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	478294	479151	-						6165847	TNEU_RS02630	858		old_locus_tag=Tneu_0528
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	478294	479151	-	WP_012349891.1	WP_012349891.1		asparagine synthase-related protein		6165847	TNEU_RS02630	858	285	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	479148	479753	-						6165840	TNEU_RS02635	606		old_locus_tag=Tneu_0529
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	479148	479753	-	WP_012349892.1	WP_012349892.1		ATPase		6165840	TNEU_RS02635	606	201	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	479846	481138	+					thiC	6165724	TNEU_RS02640	1293		old_locus_tag=Tneu_0530
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	479846	481138	+	WP_148682296.1	WP_148682296.1		phosphomethylpyrimidine synthase ThiC	thiC	6165724	TNEU_RS02640	1293	430	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	481241	482167	+					nadA	6165814	TNEU_RS02645	927		old_locus_tag=Tneu_0531
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	481241	482167	+	WP_012349894.1	WP_012349894.1		quinolinate synthase NadA	nadA	6165814	TNEU_RS02645	927	308	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	482164	483702	+					nadC	6165766	TNEU_RS02650	1539		old_locus_tag=Tneu_0532
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	482164	483702	+	WP_012349895.1	WP_012349895.1		carboxylating nicotinate-nucleotide diphosphorylase	nadC	6165766	TNEU_RS02650	1539	512	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	483699	485018	-						6165808	TNEU_RS02655	1320		old_locus_tag=Tneu_0533
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	483699	485018	-	WP_012349896.1	WP_012349896.1		ATP-binding protein		6165808	TNEU_RS02655	1320	439	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	485061	485846	+						6165723	TNEU_RS02660	786		old_locus_tag=Tneu_0534
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	485061	485846	+	WP_012349897.1	WP_012349897.1		DMT family transporter		6165723	TNEU_RS02660	786	261	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	485872	486675	+						6165710	TNEU_RS02665	804		old_locus_tag=Tneu_0535
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	485872	486675	+	WP_012349898.1	WP_012349898.1		ABC transporter substrate-binding protein		6165710	TNEU_RS02665	804	267	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	486712	489075	+						6165753	TNEU_RS02670	2364		old_locus_tag=Tneu_0536
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	486712	489075	+	WP_012349899.1	WP_012349899.1		tRNA(Met) cytidine acetyltransferase TmcA		6165753	TNEU_RS02670	2364	787	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	489308	490132	-						6165743	TNEU_RS02675	825		old_locus_tag=Tneu_0537
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	489308	490132	-	WP_012349900.1	WP_012349900.1		DMT family transporter		6165743	TNEU_RS02675	825	274	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	490132	490536	-						6165732	TNEU_RS02680	405		old_locus_tag=Tneu_0538
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	490132	490536	-	WP_012349901.1	WP_012349901.1		translation initiation factor IF-2 subunit beta		6165732	TNEU_RS02680	405	134	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	490568	491785	-						6165728	TNEU_RS02685	1218		old_locus_tag=Tneu_0539
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	490568	491785	-	WP_012349902.1	WP_012349902.1		acyl-CoA dehydrogenase family protein		6165728	TNEU_RS02685	1218	405	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	491831	492775	+						6165763	TNEU_RS02690	945		old_locus_tag=Tneu_0540
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	491831	492775	+	WP_012349903.1	WP_012349903.1		aldo/keto reductase		6165763	TNEU_RS02690	945	314	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	492822	494807	+						6165665	TNEU_RS02695	1986		old_locus_tag=Tneu_0541
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	492822	494807	+	WP_012349904.1	WP_012349904.1		3-hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase family protein		6165665	TNEU_RS02695	1986	661	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	494837	495925	+						6165759	TNEU_RS02700	1089		old_locus_tag=Tneu_0542
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	494837	495925	+	WP_012349905.1	WP_012349905.1		M42 family metallopeptidase		6165759	TNEU_RS02700	1089	362	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	495922	496899	+						6166175	TNEU_RS02705	978		old_locus_tag=Tneu_0543
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	495922	496899	+	WP_012349906.1	WP_012349906.1		mechanosensitive ion channel family protein		6166175	TNEU_RS02705	978	325	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	496896	497504	-						6165717	TNEU_RS02710	609		old_locus_tag=Tneu_0544
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	496896	497504	-	WP_012349907.1	WP_012349907.1		phosphate uptake regulator PhoU		6165717	TNEU_RS02710	609	202	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	497547	498251	-						6165544	TNEU_RS02715	705		old_locus_tag=Tneu_0545
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	497547	498251	-	WP_012349908.1	WP_012349908.1		ABC transporter ATP-binding protein		6165544	TNEU_RS02715	705	234	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	498242	498970	-						6165671	TNEU_RS02720	729		old_locus_tag=Tneu_0546
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	498242	498970	-	WP_012349909.1	WP_012349909.1		ABC transporter ATP-binding protein		6165671	TNEU_RS02720	729	242	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	498967	499932	-						6165702	TNEU_RS02725	966		old_locus_tag=Tneu_0547
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	498967	499932	-	WP_012349910.1	WP_012349910.1		branched-chain amino acid ABC transporter permease		6165702	TNEU_RS02725	966	321	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	499929	500804	-						6165744	TNEU_RS02730	876		old_locus_tag=Tneu_0548
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	499929	500804	-	WP_012349911.1	WP_012349911.1		branched-chain amino acid ABC transporter permease		6165744	TNEU_RS02730	876	291	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	500804	502165	-						6165335	TNEU_RS02735	1362		old_locus_tag=Tneu_0549
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	500804	502165	-	WP_012349912.1	WP_012349912.1		amino acid ABC transporter substrate-binding protein		6165335	TNEU_RS02735	1362	453	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	502235	502987	-						6165748	TNEU_RS02740	753		old_locus_tag=Tneu_0550
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	502235	502987	-	WP_012349913.1	WP_012349913.1		ATP-binding cassette domain-containing protein		6165748	TNEU_RS02740	753	250	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	502992	503873	-						6165754	TNEU_RS02745	882		old_locus_tag=Tneu_0551
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	502992	503873	-	WP_012349914.1	WP_012349914.1		ABC transporter permease subunit		6165754	TNEU_RS02745	882	293	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	503870	504793	-					pstC	6166153	TNEU_RS02750	924		old_locus_tag=Tneu_0552
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	503870	504793	-	WP_012349915.1	WP_012349915.1		phosphate ABC transporter permease subunit PstC	pstC	6166153	TNEU_RS02750	924	307	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	504830	506011	-					pstS	6166158	TNEU_RS02755	1182		old_locus_tag=Tneu_0553
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	504830	506011	-	WP_012349916.1	WP_012349916.1		phosphate ABC transporter substrate-binding protein PstS	pstS	6166158	TNEU_RS02755	1182	393	
gene	tRNA	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	506083	506199	+						41583999	TNEU_RS02760	117		
tRNA		GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	506083	506199	+				tRNA-Tyr		41583999	TNEU_RS02760	74		anticodon=GTA
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	506564	506740	-						41584000	TNEU_RS02765	177		
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	506564	506740	-	WP_187146738.1	WP_187146738.1		hypothetical protein		41584000	TNEU_RS02765	177	58	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	506757	506894	-						58787326	TNEU_RS10200	138		
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	506757	506894	-	WP_187146739.1	WP_187146739.1		hypothetical protein		58787326	TNEU_RS10200	138	45	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	507066	507503	-						41584001	TNEU_RS02770	438		
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	507066	507503	-	WP_148682297.1	WP_148682297.1		hypothetical protein		41584001	TNEU_RS02770	438	145	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	507528	508226	-						6165726	TNEU_RS02775	699		old_locus_tag=Tneu_0555
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	507528	508226	-	WP_148682298.1	WP_148682298.1		hypothetical protein		6165726	TNEU_RS02775	699	232	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	508420	508821	-						6165827	TNEU_RS02780	402		old_locus_tag=Tneu_0556
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	508420	508821	-	WP_148682299.1	WP_148682299.1		nucleotidyltransferase domain-containing protein		6165827	TNEU_RS02780	402	133	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	509091	509255	-						6165700	TNEU_RS02785	165		old_locus_tag=Tneu_0557
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	509091	509255	-	WP_012349919.1	WP_012349919.1		hypothetical protein		6165700	TNEU_RS02785	165	54	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	509885	510175	+						6165714	TNEU_RS02790	291		old_locus_tag=Tneu_0558
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	509885	510175	+	WP_012349920.1	WP_012349920.1		hypothetical protein		6165714	TNEU_RS02790	291	96	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	510247	510582	+						6165794	TNEU_RS02795	336		old_locus_tag=Tneu_0559
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	510247	510582	+	WP_245521978.1	WP_245521978.1		hypothetical protein		6165794	TNEU_RS02795	336	111	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	511190	511555	-						6165882	TNEU_RS02805	366		old_locus_tag=Tneu_0560
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	511190	511555	-	WP_012349922.1	WP_012349922.1		hypothetical protein		6165882	TNEU_RS02805	366	121	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	513844	514716	-						6165762	TNEU_RS02810	873		old_locus_tag=Tneu_0562
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	513844	514716	-	WP_148682301.1	WP_148682301.1		hypothetical protein		6165762	TNEU_RS02810	873	290	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	514713	517409	-					cas10	6165902	TNEU_RS02815	2697		old_locus_tag=Tneu_0563
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	514713	517409	-	WP_012349925.1	WP_012349925.1		type III-B CRISPR-associated protein Cas10/Cmr2	cas10	6165902	TNEU_RS02815	2697	898	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	517450	518361	+					cmr4	6165739	TNEU_RS02820	912		old_locus_tag=Tneu_0564
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	517450	518361	+	WP_148682302.1	WP_148682302.1		type III-B CRISPR module RAMP protein Cmr4	cmr4	6165739	TNEU_RS02820	912	303	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	518358	518783	+					cmr5	6165785	TNEU_RS02825	426		old_locus_tag=Tneu_0565
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	518358	518783	+	WP_012349927.1	WP_012349927.1		type III-B CRISPR module-associated protein Cmr5	cmr5	6165785	TNEU_RS02825	426	141	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	518783	519952	+						6165798	TNEU_RS02830	1170		old_locus_tag=Tneu_0566
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	518783	519952	+	WP_012349928.1	WP_012349928.1		CRISPR-associated protein Cmr1		6165798	TNEU_RS02830	1170	389	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	519943	520737	+					cmr6	6165635	TNEU_RS02835	795		old_locus_tag=Tneu_0567
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	519943	520737	+	WP_245521979.1	WP_245521979.1		type III-B CRISPR module RAMP protein Cmr6	cmr6	6165635	TNEU_RS02835	795	264	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	520985	521533	+						6165791	TNEU_RS02840	549		old_locus_tag=Tneu_0568
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	520985	521533	+	WP_012349930.1	WP_012349930.1		hypothetical protein		6165791	TNEU_RS02840	549	182	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	521546	522364	+						6165751	TNEU_RS02845	819		old_locus_tag=Tneu_0569
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	521546	522364	+	WP_012349931.1	WP_012349931.1		DUF2813 domain-containing protein		6165751	TNEU_RS02845	819	272	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	522351	522758	+						6165828	TNEU_RS02850	408		old_locus_tag=Tneu_0570
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	522351	522758	+	WP_012349932.1	WP_012349932.1		hypothetical protein		6165828	TNEU_RS02850	408	135	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	522752	523291	+						6165792	TNEU_RS02855	540		old_locus_tag=Tneu_0571
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	522752	523291	+	WP_012349933.1	WP_012349933.1		hypothetical protein		6165792	TNEU_RS02855	540	179	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	523301	525082	+						6165663	TNEU_RS02860	1782		old_locus_tag=Tneu_0572
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	523301	525082	+	WP_012349934.1	WP_012349934.1		hypothetical protein		6165663	TNEU_RS02860	1782	593	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	525567	525980	+						6165736	TNEU_RS02865	414		old_locus_tag=Tneu_0573
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	525567	525980	+	WP_012349935.1	WP_012349935.1		hypothetical protein		6165736	TNEU_RS02865	414	137	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	525919	526344	+						6165656	TNEU_RS02870	426		old_locus_tag=Tneu_0574
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	525919	526344	+	WP_148682303.1	WP_148682303.1		hypothetical protein		6165656	TNEU_RS02870	426	141	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	527014	527379	+						6165716	TNEU_RS02875	366		old_locus_tag=Tneu_0575
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	527014	527379	+	WP_012349937.1	WP_012349937.1		hypothetical protein		6165716	TNEU_RS02875	366	121	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	527949	528491	-					cas4	6165674	TNEU_RS02880	543		old_locus_tag=Tneu_0576
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	527949	528491	-	WP_012349938.1	WP_012349938.1		CRISPR-associated protein Cas4	cas4	6165674	TNEU_RS02880	543	180	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	528469	528756	-					cas2	6165692	TNEU_RS02885	288		old_locus_tag=Tneu_0577
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	528469	528756	-	WP_012349939.1	WP_012349939.1		CRISPR-associated endonuclease Cas2	cas2	6165692	TNEU_RS02885	288	95	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	528753	529664	-					cas1	6164759	TNEU_RS02890	912		old_locus_tag=Tneu_0578
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	528753	529664	-	WP_012349940.1	WP_012349940.1		CRISPR-associated endonuclease Cas1	cas1	6164759	TNEU_RS02890	912	303	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	529648	530511	-					cas4a	6165689	TNEU_RS02895	864		old_locus_tag=Tneu_0579
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	529648	530511	-	WP_012349941.1	WP_012349941.1		type I-A CRISPR-associated protein Cas4/Csa1	cas4a	6165689	TNEU_RS02895	864	287	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	531524	531991	-						6165686	TNEU_RS02900	468		old_locus_tag=Tneu_0580
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	531524	531991	-	WP_148682304.1	WP_148682304.1		hypothetical protein		6165686	TNEU_RS02900	468	155	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	532238	532429	+						41584003	TNEU_RS02905	192		
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	532238	532429	+	WP_187146740.1	WP_187146740.1		ATP-binding protein		41584003	TNEU_RS02905	192	63	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	532505	532963	+						41584004	TNEU_RS02910	459		
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	532505	532963	+	WP_187146741.1	WP_187146741.1		ATP-binding protein		41584004	TNEU_RS02910	459	152	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	533238	533558	+						71811213	TNEU_RS10395	321		
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	533238	533558	+	WP_148682307.1	WP_148682307.1		DUF234 domain-containing protein		71811213	TNEU_RS10395	321	106	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	533555	533995	-					sixA	6165666	TNEU_RS02925	441		old_locus_tag=Tneu_0582
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	533555	533995	-	WP_012349943.1	WP_012349943.1		phosphohistidine phosphatase SixA	sixA	6165666	TNEU_RS02925	441	146	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	534150	534629	-						6165652	TNEU_RS02930	480		old_locus_tag=Tneu_0583
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	534150	534629	-	WP_245521992.1	WP_245521992.1		50S ribosomal protein L11 methyltransferase		6165652	TNEU_RS02930	480	159	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	534791	535048	+						6165590	TNEU_RS02935	258		old_locus_tag=Tneu_0584
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	534791	535048	+	WP_012349944.1	WP_012349944.1		hypothetical protein		6165590	TNEU_RS02935	258	85	
